	id	reference	frame	x	y	w	h
5821	id08782	WFg2tOwmtc4	3493.0	0.404	0.173	0.381	0.679
5822	id08783	hTVYknJb06k	8470.0	0.177	0.27	0.411	0.548
5823	id08784	e3cIGG4ebTk	4047.0	0.351	0.117	0.321	0.57
5824	id08785	NydhbdvA2cY	1892.0	0.215	0.217	0.345	0.614
5825	id08786	64Gri1ZwHZ0	2101.0	0.412	0.231	0.126	0.225
5826	id08788	fITN0It62Og	1141.0	0.301	0.124	0.335	0.596
5827	id08789	B0fcX-8kVdE	2719.0	0.336	0.224	0.34	0.605
5828	id08790	tJM_w6p06wc	2511.0	0.418	0.147	0.181	0.321
5829	id08792	RhnenMOiTXo	2524.0	0.255	0.208	0.293	0.532
5830	id08794	l4BvXjXwjns	2990.0	0.443	0.178	0.303	0.538
5831	id08795	XEjFq-plMrk	12463.0	0.164	0.176	0.536	0.715
5832	id08797	vPS9SlL2eTw	1514.0	0.318	0.191	0.197	0.349
5833	id08799	tiYYvl230UQ	501.0	0.321	0.181	0.35	0.467
5834	id08800	qF6G-UL7lgc	137.0	0.344	0.277	0.347	0.616
5835	id08801	ZXGS-IYttyU	7790.0	0.393	0.223	0.291	0.517
5836	id08802	ofLXe3MorBI	12342.0	0.349	0.188	0.273	0.485
5837	id08803	6HYB7IorSlU	2154.0	0.41	0.231	0.503	0.667
5838	id08804	QVvugqOGvE8	2410.0	0.363	0.142	0.547	0.972
5839	id08805	InM7b8OoSgg	14456.0	0.111	0.194	0.219	0.389
5840	id08806	fWmSdH4t_Ok	23148.0	0.338	0.17	0.338	0.451
5841	id08808	k47oMxXBdCI	371.0	0.207	0.147	0.227	0.404
5842	id08809	u6DGdIPBMt4	45753.0	0.442	0.22	0.213	0.379
5843	id08810	TzjVf2tTMkw	540.0	0.37	0.183	0.418	0.743
5844	id08811	XGFj1DBEzVQ	2983.0	0.439	0.232	0.28	0.328
5845	id08819	BUfuXHWCQ5U	709.0	0.059	0.364	0.41	0.547
5846	id08820	I6g7dsEzbss	297.0	0.346	0.242	0.398	0.531
5847	id08821	QiAnWVQfMCI	27069.0	0.347	0.139	0.238	0.437
5848	id08822	CIpOvkdDzYI	2657.0	0.326	0.167	0.402	0.716
5849	id08823	nZBLYnqnPMQ	1302.0	0.183	0.249	0.406	0.721
5850	id08826	Ucg3jWmZlTg	530.0	0.602	0.282	0.182	0.323
5851	id08830	vrwrsr06w-o	3625.0	0.158	0.125	0.257	0.457
5852	id08831	qhjgBGbccbs	3658.0	0.527	0.235	0.198	0.352
5853	id08832	Xilu33dJ2zI	7727.0	0.522	0.152	0.256	0.342
5854	id08834	AW0YwvcewQg	8115.0	0.536	0.267	0.319	0.425
5855	id08837	JLmcneEFueE	39680.0	0.436	0.21	0.239	0.327
5856	id08839	bt2YXo0MCFI	7842.0	0.306	0.276	0.566	0.754
5857	id08840	eOauJTCWKPc	556.0	0.503	0.178	0.305	0.542
5858	id08850	Z9lllIqD4gE	964.0	0.472	0.216	0.238	0.418
5859	id08853	cxwtFMf42Wk	6134.0	0.518	0.16	0.246	0.437
5860	id08860	MSmQJxGVDus	7552.0	0.34	0.181	0.29	0.516
5861	id08862	DYvfy0mPxbY	3089.0	0.376	0.259	0.349	0.62
5862	id08863	v2u3KBcAbNA	3367.0	0.417	0.187	0.222	0.395
5863	id08864	HG7gBQ5Rtoc	2616.0	0.391	0.263	0.275	0.489
5864	id08866	rPec6zcA5_M	9466.0	0.194	0.166	0.285	0.506
5865	id08868	XzHfiNmzPAA	1482.0	0.511	0.21	0.285	0.506
5866	id08870	1tUvQdaFH2k	4419.0	0.268	0.29	0.308	0.547
5867	id08871	99LJG_lch1E	3471.0	0.256	0.239	0.269	0.479
5868	id08872	JT0-AKiZaSg	329.0	0.624	0.125	0.249	0.332
5869	id08873	trXOtkpA4wc	147.0	0.498	0.224	0.352	0.627
5870	id08875	ZZ8bJN4wH1o	4093.0	0.423	0.134	0.555	0.986
5871	id08876	BQwHiLQsyGw	416.0	0.171	0.16	0.331	0.441
5872	id08877	XH28HhWyjdI	2230.0	0.284	0.119	0.406	0.722
5873	id08878	D8OZwFSb-PE	1403.0	0.219	0.154	0.242	0.322
5874	id08879	hhWe3gsVPQA	3440.0	0.536	0.219	0.257	0.457
5875	id08881	A8TUWag-9kY	4034.0	0.356	0.21	0.352	0.626
5876	id08882	MYAIh9H8m_M	4844.0	0.255	0.267	0.573	0.764
5877	id08883	rXwFsOlBiaI	16153.0	0.334	0.182	0.294	0.391
5878	id08884	G_6-soYpFI0	290.0	0.397	0.265	0.228	0.406
5879	id08885	kT1ffJ_hNQc	8300.0	0.046	0.265	0.573	0.764
5880	id08887	VrBEFKpp_gU	4719.0	0.348	0.196	0.176	0.235
5881	id08890	lwrvvvK0uUY	15046.0	0.406	0.159	0.172	0.306
5882	id08891	EWIojRvUF9s	2415.0	0.257	0.114	0.515	0.915
5883	id08892	ZMXWRJupdNg	3509.0	0.372	0.199	0.405	0.72
5884	id08896	d6LkxpzCRZ4	84.0	0.399	0.357	0.457	0.811
5885	id08898	8Qlin_3fl64	2413.0	0.343	0.229	0.296	0.526
5886	id08900	Wfekx7QCZVg	886.0	0.438	0.29	0.256	0.341
5887	id08901	JcCJMlIdv88	1067.0	0.148	0.161	0.339	0.602
5888	id08902	kc01C3tVyNE	3531.0	0.634	0.113	0.262	0.467
5889	id08903	RwjpSY3-tN4	7047.0	0.148	0.154	0.198	0.352
5890	id08904	PildfDgzcMU	4598.0	0.153	0.222	0.297	0.527
5891	id08906	WfzLrSyOM0o	428.0	0.391	0.208	0.313	0.557
5892	id08907	B_VjS7pN9JE	4763.0	0.295	0.125	0.492	0.875
5893	id08909	m3Xquq5I75g	4213.0	0.475	0.125	0.365	0.649
5894	id08910	beI6lSJhDHc	1066.0	0.361	0.119	0.155	0.275
5895	id08911	Chd7GjyvwiQ	3120.0	0.174	0.177	0.29	0.516
5896	id08912	TAslICwG7Ts	3103.0	0.179	0.227	0.46	0.614
5897	id08913	vH7JCHLb6_0	4141.0	0.241	0.133	0.431	0.767
5898	id08915	7cZn9k3m_kw	4624.0	0.457	0.126	0.506	0.899
5899	id08916	RtQw5RLmUj0	1344.0	0.633	0.203	0.265	0.352
5900	id08917	yHSnKBg84dk	4672.0	0.299	0.18	0.378	0.673
5901	id08919	iMg5sEG4x40	781.0	0.676	0.261	0.282	0.377
5902	id08920	KRRcAi6-rDQ	492.0	0.477	0.178	0.173	0.307
5903	id08923	QPHM6rIlv5Y	4832.0	0.388	0.208	0.29	0.515
5904	id08925	SO18atwg3so	2260.0	0.342	0.193	0.222	0.394
5905	id08926	syvSclgu2XI	665.0	0.444	0.148	0.292	0.519
5906	id08927	StEAryEzGk0	12461.0	0.562	0.124	0.235	0.417
5907	id08928	_UvPbSmqKvQ	2948.0	0.347	0.186	0.306	0.544
5908	id08929	8gLU8PtDLu0	1713.0	0.202	0.198	0.248	0.441
5909	id08930	oZ1hSc7nV5M	10762.0	0.286	0.225	0.499	0.888
5910	id08931	U5I_o9V58J8	2541.0	0.47	0.193	0.343	0.61
5911	id08933	6DDOfMGXNPM	5100.0	0.309	0.188	0.237	0.422
5912	id08936	U1WLISKUbQA	13970.0	0.46	0.2	0.282	0.5
5913	id08937	sjwgDjWCjrk	2209.0	0.418	0.113	0.287	0.511
5914	id08938	Yk_WtQPj4jQ	2193.0	0.26	0.242	0.42	0.56
5915	id08940	hsheNiRGJ3E	3111.0	0.169	0.225	0.296	0.525
5916	id08941	3l_JsEM4MFI	5447.0	0.435	0.263	0.294	0.393
5917	id08942	o1UE0mdY-Yc	773.0	0.278	0.233	0.299	0.532
5918	id08944	taxPHW3p43U	913.0	0.4	0.143	0.311	0.554
5919	id08945	7Gvdm4-e80A	3199.0	0.444	0.238	0.412	0.549
5920	id08950	XnblesC58PE	1155.0	0.305	0.14	0.411	0.504
5921	id08953	hc20VNx7fT0	5707.0	0.449	0.296	0.129	0.23
5922	id08954	oF8Uju52o5Y	6796.0	0.547	0.157	0.253	0.451
5923	id08955	LURG8xiUdeg	2140.0	0.393	0.207	0.515	0.917
5924	id08967	YHb0koS2ru0	1428.0	0.149	0.206	0.409	0.727
5925	id08968	_5RqsRMUX1M	50.0	0.166	0.143	0.374	0.664
5926	id08969	wDo9p7zp5oU	1596.0	0.157	0.161	0.236	0.295
5927	id08971	hiPu8Z-vwpc	2379.0	0.296	0.236	0.603	0.804
5928	id08972	hy_Te08XxdA	9183.0	0.311	0.196	0.197	0.349
5929	id08973	82J2UZjKUBI	2662.0	0.357	0.106	0.232	0.412
5930	id08974	MBQ_RNchSYw	2977.0	0.289	0.251	0.253	0.451
5931	id08975	zS57iOxf6Ic	1170.0	0.005	0.208	0.765	1.02
5932	id08976	WA3NC_WMJEk	4145.0	0.508	0.215	0.342	0.609
5933	id08977	b07pTHb7DEk	13148.0	0.382	0.187	0.179	0.238
5934	id08980	DjYP2IUinOk	5221.0	0.433	0.225	0.467	0.831
5935	id08981	vPZ4Maaed_w	4684.0	0.483	0.259	0.133	0.236
5936	id08982	VCo4Jq-ITI4	7861.0	0.436	0.337	0.198	0.352
5937	id08983	mo-4bfVJjJs	3689.0	0.37	0.139	0.209	0.38
5938	id08984	Y8CBav9_5E0	2576.0	0.397	0.123	0.281	0.5
5939	id08992	uJP6h85yCac	1742.0	0.36	0.187	0.25	0.444
5940	id08993	EKbuwmaiQ48	1267.0	0.276	0.172	0.304	0.405
5941	id08994	mTUkEv7U6uw	5121.0	0.526	0.149	0.294	0.522
5942	id08996	ZwpEtsQ7x94	1229.0	0.349	0.309	0.356	0.633
5943	id08997	6OEV7QkPgEo	7959.0	0.076	0.143	0.344	0.612
5944	id08998	3A8Hh0pymc4	2747.0	0.325	0.066	0.519	0.922
5945	id08999	R87x8Yv0W_A	19060.0	0.302	0.327	0.456	0.81
5946	id09000	_dg6xGhbWGk	794.0	0.198	0.289	0.144	0.256
5947	id09003	3q-e2wz0r6I	1893.0	0.285	0.215	0.308	0.548
5948	id09004	X73RaDNiyHE	17770.0	0.486	0.227	0.344	0.611
5949	id09005	mGWS5blPdlY	1720.0	0.365	0.197	0.234	0.416
5950	id09006	K06WbQrMQcs	828.0	0.182	0.163	0.196	0.348
5951	id09007	UJ68s5YZ0Ug	1223.0	0.241	0.198	0.367	0.652
5952	id09008	hyTIpBqnhbw	3127.0	0.577	0.299	0.204	0.256
5953	id09009	7EceLbd0z8c	2488.0	0.27	0.209	0.365	0.649
5954	id09010	zRmTYz7phPE	1498.0	0.187	0.213	0.593	1.054
5955	id09012	K5oMJK4QSyE	11873.0	0.253	0.156	0.314	0.558
5956	id09013	qkirBhhlliU	547.0	0.413	0.261	0.151	0.269
5957	id09015	vRMXU1bLPNA	62.0	0.506	0.085	0.14	0.249
5958	id09016	iexYu9n3W7o	9563.0	0.335	0.182	0.217	0.385
5959	id09017	t4SAmLaD3eM	3183.0	0.184	0.157	0.261	0.446
5960	id09018	1453WX6QZlc	6500.0	0.138	0.092	0.262	0.467
5961	id09020	HxtP0GvRfaQ	10704.0	0.311	0.17	0.455	0.809
5962	id09021	kMsFo_28x-s	10429.0	0.177	0.039	0.498	0.665
5963	id09022	J9oGdYOx670	9515.0	0.34	0.134	0.553	0.691
5964	id09023	xwsYgvV8wr8	965.0	0.068	0.148	0.465	0.62
5965	id09024	TEXs9JicuOk	6923.0	0.504	0.169	0.244	0.433
5966	id09025	WIO2UfDMLOg	413.0	0.622	0.225	0.161	0.242
5967	id09027	K04kflg7LH0	6264.0	0.384	0.198	0.232	0.412
5968	id09028	TKgNNnzrX_4	164.0	0.409	0.243	0.44	0.783
5969	id09029	rQ_uRef2ZT0	21727.0	0.327	0.294	0.467	0.622
5970	id09030	MeEh71W-Vo8	43284.0	0.203	0.215	0.366	0.647
5971	id09031	tuKDmyz0i1I	4317.0	0.396	0.194	0.319	0.567
5972	id09032	3idl4513-hA	3549.0	0.388	0.217	0.401	0.712
5973	id09033	E_-cfOX-8dc	3317.0	0.381	0.129	0.287	0.51
5974	id09034	KLBAv-RBrOA	446.0	0.351	0.371	0.411	0.548
5975	id09035	wk2z_zGp-0I	6075.0	0.376	0.284	0.462	0.616
5976	id09036	DoNMQpQtrRA	11199.0	0.382	0.181	0.38	0.677
5977	id09038	5DDp6oq6r4Q	1883.0	0.385	0.299	0.307	0.546
5978	id09039	rThAYVhV760	23367.0	0.293	0.178	0.294	0.523
5979	id09040	WRzm4FQzC80	15436.0	0.437	0.138	0.35	0.621
5980	id09044	enfsftBiD68	923.0	0.538	0.2	0.19	0.337
5981	id09046	9_gI7muUfj4	3451.0	0.201	0.186	0.369	0.656
5982	id09047	loKtatkUGlQ	1447.0	0.317	0.156	0.352	0.626
5983	id09048	l-0eJ36Xvw4	7642.0	0.292	0.208	0.353	0.627
5984	id09049	ukp5ctFFt7U	5289.0	0.443	0.157	0.274	0.486
5985	id09051	7KyHrcfgUSU	6794.0	0.152	0.162	0.381	0.677
5986	id09052	IG8EJ6fdcwk	43201.0	0.55	0.198	0.285	0.507
5987	id09053	95JNOKT-Y6w	1360.0	0.336	0.159	0.294	0.522
5988	id09054	4GhTpu4_ooo	1203.0	0.231	0.227	0.286	0.381
5989	id09055	x9Eg2KAFBAY	2359.0	0.433	0.137	0.25	0.444
5990	id09056	is58eKtF9Ug	3965.0	0.356	0.163	0.278	0.495
5991	id09057	ZVFSHxDAm9k	5525.0	0.34	0.157	0.345	0.614
5992	id09059	IURXbsRIsoI	816.0	0.413	0.231	0.223	0.396
5993	id09061	ObHKQw6yvYE	5921.0	0.484	0.194	0.366	0.488
5994	id09062	WIO2UfDMLOg	593.0	0.631	0.219	0.164	0.246
5995	id09063	hp5_fw9MUrI	7294.0	0.457	0.197	0.369	0.656
5996	id09064	7SC4Ci_r1Ow	21440.0	0.34	0.188	0.263	0.468
5997	id09065	tEg45ZGi25k	10020.0	0.208	0.207	0.29	0.515
5998	id09066	mV9UQ4AT7dU	231.0	0.206	0.137	0.501	0.89
5999	id09067	8umZlRVhkfY	996.0	0.283	0.192	0.292	0.519
6000	id09068	5B399kEAo2Q	415.0	0.086	0.053	0.597	1.063
6001	id09069	q2tE2kFK5zg	1030.0	0.269	0.2	0.402	0.714
6002	id09070	eHy6PuphIOc	6419.0	0.195	0.179	0.297	0.528
6003	id09071	vvaPbV-pZOI	1126.0	0.176	0.19	0.326	0.579
6004	id09074	dmltEtvlVRg	788.0	0.257	0.118	0.369	0.656
6005	id09075	WBjCUC0Pq70	2918.0	0.169	0.28	0.33	0.586
6006	id09076	y5M8lqdfuoU	6322.0	0.334	0.16	0.284	0.505
6007	id09078	R2pH44IafwY	5393.0	0.401	0.286	0.35	0.467
6008	id09079	uhQXfVzTta0	2812.0	0.374	0.22	0.251	0.335
6009	id09081	VrfnvBOS6b0	561.0	0.294	0.201	0.451	0.802
6010	id09082	YGUwchmCPzE	1486.0	-0.024	0.109	0.48	0.853
6011	id09083	Es8HXj-3-nA	4654.0	0.393	0.215	0.248	0.441
6012	id09087	10jnqWdnwOI	7793.0	0.301	0.214	0.286	0.509
6013	id09088	pRbUGLwknd4	4325.0	0.541	0.216	0.222	0.296
6014	id09091	CEk0W9eT0sE	1631.0	0.357	0.175	0.352	0.469
6015	id09092	69W7z1EvAC4	7958.0	0.38	0.203	0.42	0.56
6016	id09094	Xp6rgVWbPZw	6192.0	0.185	0.147	0.532	0.946
6017	id09095	rNvjZNMnVe4	2720.0	0.163	0.112	0.576	1.025
6018	id09098	VpeQdo2DAQc	1527.0	0.53	0.249	0.242	0.322
6019	id09099	s_pHExHca3U	11381.0	0.333	0.224	0.353	0.53
6020	id09100	0qrEz1VUA2A	1543.0	0.397	0.234	0.201	0.275
6021	id09108	gQVAajg2xzU	3658.0	0.437	0.168	0.348	0.464
6022	id09109	AlxMis44EFQ	2673.0	0.502	0.229	0.191	0.341
6023	id09110	F3H2HG343a0	14685.0	0.086	0.26	0.227	0.404
6024	id09111	C_4ejvTK7ow	20645.0	0.287	0.131	0.293	0.39
6025	id09112	JmAKHoQErsM	3189.0	0.339	0.095	0.181	0.322
6026	id09116	ZF77JUCygE0	6653.0	0.413	0.255	0.32	0.569
6027	id09119	anI1mxcX1GY	507.0	0.35	0.265	0.323	0.404
6028	id09121	eqKYlah2lBU	1019.0	0.223	0.198	0.402	0.716
6029	id09123	ljdB_DxG8oM	2737.0	0.172	0.282	0.176	0.314
6030	id09124	95C5rOYKaB0	7317.0	0.341	0.284	0.214	0.285
6031	id09125	rkS9CqT6HVQ	6647.0	0.352	0.159	0.469	0.625
6032	id09138	8276CPhJ0uQ	9267.0	0.641	0.192	0.139	0.247
6033	id09139	_IW4Ed9LzwU	1621.0	0.325	0.209	0.362	0.483
6034	id09143	rZWfhXuY7RY	318.0	0.349	0.227	0.301	0.536
6035	id09144	ACKddvT7DL8	7758.0	0.39	0.274	0.413	0.733
6036	id09145	tVR23LvZGI4	806.0	0.26	0.228	0.385	0.684
6037	id09146	wiy9XfX6jHk	5792.0	0.345	0.143	0.121	0.215
6038	id09147	Pt2NGVRH1Ks	2702.0	0.491	0.158	0.235	0.419
6039	id09149	sqT9oJaYEyo	819.0	0.494	0.204	0.25	0.333
6040	id09152	7xUxLXDUFEQ	6114.0	0.311	0.168	0.374	0.499
6041	id09153	y-6elOq7oq8	6735.0	0.417	0.18	0.449	0.799
6042	id09154	tfKvmLwteWE	1132.0	0.461	0.243	0.288	0.512
6043	id09155	jC9uOAwymcA	6929.0	0.405	0.207	0.261	0.464
6044	id09156	bgL7t4oZnTE	878.0	0.704	0.214	0.207	0.277
6045	id09159	EqBZ-jLGIHk	1306.0	0.418	0.188	0.33	0.585
6046	id09160	g4keHNA7UWY	1843.0	0.387	0.233	0.225	0.41
6047	id09161	HPm4658e2I8	1035.0	0.283	0.219	0.283	0.502
6048	id09162	mrSDcYOdyn0	412.0	0.452	0.196	0.251	0.446
6049	id09163	8T1P1mNDpB0	1485.0	0.356	0.218	0.258	0.459
6050	id09164	m7hR_TOX84Y	3997.0	0.406	0.28	0.429	0.763
6051	id09171	IGScO-Zk9V4	1770.0	0.246	0.139	0.16	0.284
6052	id09172	JaKr06s3wDw	8258.0	0.693	0.119	0.144	0.256
6053	id09174	Ycy1pxYLxdQ	271.0	0.205	0.163	0.284	0.379
6054	id09175	mZGHEdD-Up8	7549.0	0.738	0.265	0.133	0.237
6055	id09179	9ChXUgQHjnk	852.0	0.362	0.168	0.209	0.372
6056	id09181	CcuhdRz7xTc	1744.0	0.444	0.21	0.261	0.464
6057	id09185	DyWXZAkxUA0	4998.0	0.459	0.146	0.312	0.556
6058	id09186	9k8bubf-gs0	281.0	0.346	0.122	0.298	0.531
6059	id09187	SbpXX89OTD8	2764.0	0.365	0.288	0.415	0.738
6060	id09188	4l-Ac754hrQ	1279.0	0.345	0.188	0.345	0.614
6061	id09189	PbPp_wBuPZo	2460.0	0.226	0.184	0.41	0.73
6062	id09190	73X346A37Hw	818.0	0.361	0.191	0.473	0.841
6063	id09192	TSN7IlwLTMo	1995.0	0.529	0.199	0.15	0.267
6064	id09193	GdtsNSlGHVQ	407.0	0.076	0.113	0.868	1.157
6065	id09194	lh3zwmUkm3s	426.0	0.257	0.233	0.297	0.533
6066	id09197	FGS32BGNRvY	567.0	0.285	0.113	0.697	0.93
6067	id09198	Dv0ZG7dsgUM	1865.0	0.259	0.207	0.39	0.52
6068	id09199	3ZPCHuCAXYM	385.0	0.327	0.189	0.425	0.756
6069	id09200	WOpdaRaUvPo	540.0	0.31	0.232	0.34	0.605
6070	id09201	yKrvk-PbLvI	8648.0	0.288	0.213	0.376	0.669
6071	id09202	nkQI5_O4rfw	2532.0	0.348	0.259	0.451	0.79
6072	id09203	_rIIOSBzZq8	769.0	0.708	0.309	0.138	0.244
6073	id09204	noiZzYad51g	1444.0	0.246	0.249	0.317	0.564
6074	id09205	SdL3wJTGeR4	1450.0	0.174	0.191	0.41	0.728
6075	id09207	XisG-9alwVU	11897.0	0.383	0.204	0.362	0.644
6076	id09210	ZS-WGa-LiEU	2015.0	0.347	0.323	0.288	0.36
6077	id09211	L6KBG3dzApg	2049.0	0.253	0.198	0.353	0.627
6078	id09212	qcIeZyOetmU	2019.0	0.172	0.056	0.563	1.001
6079	id09213	hpXcEJZnwWo	4513.0	0.369	0.308	0.402	0.536
6080	id09214	EjHY5k9z2PA	3237.0	0.262	0.164	0.569	1.014
6081	id09215	F_CNCaLuDt8	2534.0	0.388	0.197	0.256	0.456
6082	id09216	6x3p5NrfN9w	4315.0	0.099	0.106	0.266	0.473
6083	id09217	anWksBXH8ng	9500.0	0.753	0.336	0.141	0.251
6084	id09218	manNOygGMR8	72.0	0.239	0.126	0.517	0.92
6085	id09220	3Li427P97BU	1967.0	0.217	0.23	0.528	0.704
6086	id09222	y5eZ3QWnIDs	3143.0	0.475	0.125	0.211	0.281
6087	id09224	lqWhpf59Hfc	3490.0	0.423	0.234	0.349	0.637
6088	id09225	_4OeTVWHDFA	34898.0	0.306	0.249	0.462	0.616
6089	id09226	dia1ew89HiQ	1923.0	0.414	0.196	0.465	0.826
6090	id09227	E38zij8EHwA	1488.0	0.353	0.184	0.297	0.528
6091	id09229	JTbUhyEj_cY	14092.0	0.627	0.161	0.242	0.431
6092	id09230	1xaTc0YtYBM	4927.0	0.243	0.202	0.409	0.727
6093	id09231	ahgLoL4Nfj4	867.0	0.189	0.153	0.234	0.416
6094	id09232	nRnTFUpVV_4	5046.0	0.345	0.244	0.269	0.479
6095	id09234	IMQ_Lw2XLCE	3485.0	0.324	0.144	0.174	0.31
6096	id09235	8OOun3367-Q	3778.0	0.487	0.174	0.367	0.652
6097	id09236	_VJlqNwwdQw	3310.0	0.316	0.253	0.369	0.493
6098	id09237	Ux8Y5bpFve0	3033.0	0.355	0.088	0.395	0.702
6099	id09238	WGmW9UXLUlE	3198.0	0.293	0.26	0.454	0.605
6100	id09240	HCghpNCfsnU	339.0	0.323	0.093	0.273	0.486
6101	id09242	c49RnvL0dwk	954.0	0.355	0.208	0.237	0.316
6102	id09243	ryqjyiuNR5Y	3598.0	0.598	0.285	0.199	0.353
6103	id09245	y2_Fgg105pE	10892.0	0.479	0.215	0.18	0.24
6104	id09252	YRrWhJBv2HI	12779.0	0.312	0.195	0.38	0.506
6105	id09255	BOhm7kYLgDM	11569.0	0.293	0.141	0.076	0.136
6106	id09262	cQV3aZfOiHA	5638.0	0.236	0.154	0.433	0.769
6107	id09263	tWSotv9a_SA	453.0	-0.003	0.101	0.597	1.06
6108	id09268	oMcg0NTOrDw	540.0	0.23	0.178	0.748	0.998
6109	id09269	uPvwUUuAvVA	2071.0	0.391	0.234	0.238	0.423
6110	id09271	dtFvlhAsIMk	3145.0	0.418	0.132	0.341	0.606
6111	id09272	u7VNkYraCw0	2999.0	0.314	0.14	0.343	0.61
6112	id10001	J9lHsKG98U8	6269.0	124.0	65.0	91.0	91.0
6113	id10002	C7k7C-PDvAA	13116.0	208.0	94.0	130.0	130.0
6114	id10003	_JpHD6VnJ3I	13935.0	186.0	79.0	76.0	76.0
6115	id10004	8mWxQ6DRO-U	7433.0	221.0	102.0	109.0	109.0
6116	id10005	WMh3ye5tBsE	4022.0	319.0	62.0	156.0	155.0
6117	id10006	ZCRCpLUo9Ro	2862.0	335.0	45.0	63.0	63.0
6118	id10007	10Oe0XETA0s	5066.0	209.0	114.0	109.0	109.0
6119	id10008	D5RZyExnz8g	2802.0	264.0	45.0	90.0	91.0
6120	id10009	HCGXIgKsozU	14169.0	186.0	145.0	76.0	76.0
6121	id10010	5ssVY9a5X-M	1788.0	145.0	79.0	76.0	76.0
6122	id10011	g3SlFv2ui8A	6793.0	266.0	80.0	130.0	130.0
6123	id10012	1miD-AWtXqk	887.0	164.0	89.0	52.0	53.0
6124	id10013	ayglFsYxfj0	2296.0	223.0	37.0	130.0	130.0
6125	id10014	70z-Im2hzlg	2192.0	195.0	112.0	75.0	76.0
6126	id10015	uoAEmu-GbjQ	3412.0	267.0	79.0	156.0	156.0
6127	id10016	2wHaOQUrkHU	7570.0	114.0	128.0	63.0	63.0
6128	id10017	CYb_opUpiw4	16055.0	194.0	95.0	91.0	91.0
6129	id10018	YOjilzTiE-Y	1217.0	178.0	96.0	76.0	75.0
6130	id10019	XYGmvRZiNNg	16242.0	105.0	55.0	90.0	91.0
6131	id10020	jrZbWZ6Y8Jk	2205.0	194.0	80.0	130.0	130.0
6132	id10021	0BHnLGHwul4	3977.0	309.0	94.0	130.0	130.0
6133	id10022	tfGrSRcrj84	8300.0	366.0	66.0	130.0	130.0
6134	id10023	OrSdSWzfgSo	4675.0	144.0	75.0	91.0	91.0
6135	id10024	PdW6sXPmSFM	10619.0	366.0	94.0	130.0	130.0
6136	id10025	gs8QSoQoltI	6335.0	216.0	79.0	156.0	156.0
6137	id10026	DXN_rEFztlc	2186.0	173.0	90.0	109.0	109.0
6138	id10027	6cXKzqLQYfQ	95.0	137.0	66.0	130.0	130.0
6139	id10028	r4op670wb6o	4497.0	214.0	85.0	91.0	91.0
6140	id10029	1kIArSWymjY	1996.0	252.0	87.0	63.0	63.0
6141	id10030	hmBL4T-AgMo	4875.0	452.0	104.0	75.0	76.0
6142	id10031	s4BZz4_ieIc	12509.0	280.0	94.0	130.0	130.0
6143	id10032	946A5a_lGVY	2346.0	224.0	65.0	91.0	91.0
6144	id10033	qr-8lWPCAEw	5157.0	141.0	80.0	64.0	63.0
6145	id10034	ZLHjGWAWy20	7645.0	137.0	94.0	130.0	130.0
6146	id10035	leDQcByu2GU	5985.0	361.0	62.0	75.0	76.0
6147	id10036	qEpBKVTog9M	1344.0	257.0	78.0	109.0	109.0
6148	id10037	zC7k5IgT8xQ	908.0	245.0	43.0	109.0	108.0
6149	id10038	TwTFfOEifPU	3553.0	156.0	95.0	187.0	186.0
6150	id10039	g8q-NHOy9DA	5403.0	114.0	87.0	63.0	63.0
6151	id10040	nmEj7IkWbD4	9075.0	251.0	80.0	130.0	130.0
6152	id10041	PZni1fi5MTQ	6544.0	154.0	65.0	91.0	91.0
6153	id10042	1yc4hUIgyKA	4614.0	244.0	71.0	76.0	75.0
6154	id10043	fX3YEobjM7U	3873.0	302.0	113.0	156.0	156.0
6155	id10044	8XIELXu7xSk	3951.0	343.0	65.0	91.0	91.0
6156	id10045	xcGtfOT57-M	18291.0	209.0	90.0	109.0	109.0
6157	id10046	JqojsfQUQRY	4625.0	251.0	66.0	130.0	130.0
6158	id10047	XQ3Z6XrG_Ak	1285.0	294.0	62.0	76.0	76.0
6159	id10048	CvGFrHmVDeA	8423.0	274.0	75.0	90.0	91.0
6160	id10049	mWum6gNAeZE	6020.0	233.0	54.0	109.0	109.0
6161	id10050	Pk-ymP8LFoE	2238.0	216.0	79.0	156.0	156.0
6162	id10051	hEnGRr7qNUY	10923.0	251.0	37.0	130.0	130.0
6163	id10052	x6P4SF9fMUU	2981.0	141.0	66.0	64.0	63.0
6164	id10053	Ebts1VCIquw	843.0	234.0	75.0	90.0	91.0
6165	id10054	fQ7MiEpdhyA	4657.0	264.0	45.0	90.0	91.0
6166	id10055	ChIiXQuf9Sc	9531.0	317.0	66.0	108.0	109.0
6167	id10056	ObPcP4a-a4I	6230.0	233.0	78.0	109.0	109.0
6168	id10057	De_ja_6VmYs	485.0	245.0	90.0	109.0	109.0
6169	id10058	RPHU86v8INc	2353.0	237.0	66.0	130.0	130.0
6170	id10059	yY2yv2W4ZLk	14170.0	532.0	43.0	108.0	108.0
6171	id10060	cjc89LIn5ro	4964.0	286.0	79.0	76.0	76.0
6172	id10061	9ULTOXn2tKY	6048.0	145.0	96.0	76.0	75.0
6173	id10062	4MZVlTEkAdE	3150.0	174.0	105.0	91.0	91.0
6174	id10063	RzyGF4uhyWA	3676.0	284.0	45.0	90.0	91.0
